input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
3dbb5964-2280-4bb4-9aed-4ebd36cebef5,https://www.google.com/maps/place/Diora+Clinic+Phuket/data=!4m7!3m6!1s0x30503b00b57073c9:0x71ad320a2acb8c88!8m2!3d7.8947948!4d98.2968543!16s%2Fg%2F11w20hmb1v!19sChIJyXNwtQA7UDARiIzLKgoyrXE?authuser=0&hl=en&rclk=1,Diora Clinic Phuket,Wellness center,"152/1 Thaweewong Rd, Tambon Patong, Kathu District, Phuket 83150","{""Friday"":[""12–9 PM""],""Monday"":[""12–9 PM""],""Saturday"":[""12–9 PM""],""Sunday"":[""12–9 PM""],""Thursday"":[""12–9 PM""],""Tuesday"":[""12–9 PM""],""Wednesday"":[""12–9 PM""]}",{},https://dioraphuket.com/,064 639 5441,"V7VW+WP Pa Tong, Kathu District, Phuket",82,4.800000,"{""1"":3,""2"":1,""3"":2,""4"":1,""5"":75}",7.894795,98.296854,8191258316505844872,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDD4CBub7D1e2QM-KNRfTPamaQEH0d8pXTUd4Bbu4MtIYog9jPYeKvVX2HqmpKo3s4v3h-B5m3KIOv-wRJcDZVO7y8MvCo5lVI7Mkucwu9dqwR8igpv-xYHYQW7UBE2EwPIfr-1So-v4-0=w408-h544-k-no,Asia/Bangkok,,0x30503b00b57073c9:0x71ad320a2acb8c88,ChIJyXNwtQA7UDARiIzLKgoyrXE,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDD4CBub7D1e2QM-KNRfTPamaQEH0d8pXTUd4Bbu4MtIYog9jPYeKvVX2HqmpKo3s4v3h-B5m3KIOv-wRJcDZVO7y8MvCo5lVI7Mkucwu9dqwR8igpv-xYHYQW7UBE2EwPIfr-1So-v4-0=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeEPMlZBFH01tqPVLEZHPDPnhJUZ1XOPOoWGr81WhcWY7Ndr8l9XMv-A7jJ7-Yt-fsW1IrG0WIrrTa8NungCxWcmy4yM9FyNbyHYkw4Q_IdhIo3xkfnx7LkbGKiSyumb8bcEH6=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVXQ5uy3vskiyEAc3me8NH3JEPRIuxCm6DtpBYqZ5gSzyze19uIumak0vWq1LCR5e_sQ_O2S8Vhe4MnYvQH6kUVPdLI-y7wYte0tQNYdcz11KSLr-P57WVmXXZKk9Fcdme1cGw8it6xADo=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8nTpg1D4nJuj7wcpaX3teg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=112.449135\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""108241197282729530727"",""name"":""Diora Clinic Phuket (Owner)"",""link"":""https://www.google.com/maps/contrib/108241197282729530727""}","{""borough"":""Pa Tong"",""street"":""152/1 Thaweewong Rd"",""city"":""Kathu District"",""postal_code"":""83150"",""state"":""Phuket"",""country"":""TH""}","[{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]","[{""Name"":""Vance Collins"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocI64J7zoXzuaBGR3Zs9Q1mENkAg_ojbp2laIxl5nYCJKiHVMQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Diora Clinic is by far the best clinic in the Patong area that I have experience. I was in a lot of pain before vacation and the long plane ride just made it worse, I search the web to find a professional clinic that would help treat my injury. After looking at the reviews I chose to give Diora clinic a try. My Massage Therapists name is Got she is very experienced and knowledgeable masseuse. She massage all of the knots I had in my legs and completely relieved all my knee pain. I was able to walk normally and for extended distances. I can say by far Got gave me the best massage ever had. I definitely went back the day before my departure for massage. I highly recommend this clinic."",""Images"":null,""When"":""""},{""Name"":""F S"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKawbFY-47QVHX-2opYR-vUQOP1vELHP_PnOIa_XAI1FZYUkw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""A local recommended Diora Clinic to me, and I’m so grateful they did! I walked in planning to get just a massage, but I ended up treating myself to several services. Mia (Manager) greeted me with such warmth and helped me choose the perfect treatments. I went with a facial by Flim, a foot, head, and shoulder massage from Got, and even added IV therapy—all of which were absolutely incredible. The professionalism and care here truly stand out. This clinic is a hidden gem tucked behind Bangla Road, and honestly one of the best places on the entire island. I’ll definitely be coming back!"",""Images"":null,""When"":""""},{""Name"":""Suay Klansranol"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVxWvmZjM3qs11hQ9U_qAr0V-5ldvjzn80e9Qy2s8HMN6sZrf3vJw=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Very hygienic . The therapy is very professional. Very nice and clean. All product very high quality."",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lETuk4g0dswXdQhuRhRcPrkevqYmzG0gtWrE1aOw_aiVB1CCPrRT1Zoi-B5xUE7xNM_w9l8daoJ8YQmwU7K5SwdLZKshSq4X_a0--eqEOpB4RcpbLsKdjxxEwCdJJqTCucQPUStJmwEFeM8X"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lESkfuTAggMFvupu0ldZYD_LnWBcv4xPYaSnFzkASyGGCsQ6ymsKMADrokhJMROd5E1u_MZdsNYy0J_nO7nTMstQWn4z0dJ4zz1Jq0jgBQQO5-XQu81jLnKi_OOQBobp619TLvHhN7FvEB8U"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lER_9P2E7l7l_PDSXaBwvQeZZVaKlu_DgxDnuxT08rEpBGJ4fnAn5IzvEY9tPz-R7oFjln4F5TKC00pFpzLD06v27N9c86n5L52d4hbxSz2Tvbu0pbo4QcOPGytlGiJym8O1FS-ki4DiHcn0"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lESMw2LgWbZ1UBg1vhimQDZ8WBiTVehR-z0vBfwaWhtfcLOAllZdIxNcW5ViBH10q9FkdmU3PZGVh-qeMAYHLQsof6EtOMxR06LA-xygFeyzRSXzrH_u99jVobLOxE91ZAvq1DJ8AhRiHi8f"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lES1riyKrp2j_Xro16oypogCT1MzzioQYaQU1OCpjqlff0Y0TYCfin6CAM9B6NqibFbFrkp2z54ROYp78rb2QVzo8jmVgJONSxdI-DjQDyxaBuX2oihkFX3FDWwIwS606qLXBHPSwiedLb1v"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lES2EROyCqFDnSumFQgw39wJW-2k2blEIEHPsy2AjryLmxofRvQCppvgjk1xa9tr0tN2CI-ASnv9FcjLqUizoMoSuiDRy1sDCG-TVnwTZDmxPsLgm4lCSYPH7IbsmirtbilpHSUPBtsfDLGz"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lETOILpIVctDR9WpwXYUrZ4Ps3d_OBlGNruS78yrugVPBRd7chgIDxT29y77nFaHz8whZ9YIdj8Uujbxebd1W2q3syrClZTsFqwvPs4Dap2qYSmQtMokcqU16iKk2As9CdIy-40UN3mE9zoL"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lEQ8RC0LC9Itz3BJfEdTaxk3pGiNDL2C0LGMi64aS00i0YdHEzYtIqkDFcL4mJrXOxTNjcO_AVpuR8MVIUJ2HV-YkqbUvLyZnwqH0PsQxWm_ghSY81WqDaUQt8W0kpm7CI_WuWYDHffclNo"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lERlRzH0to_Ouf71tVpV7n_5ehoCzGr6DXUAx1vokTSlLWHG0VReApZslT8tbiKq1_zoAZHTMFXEzgbeRXQRrFych1VATr6lID3fFywJrOOOTSwmbkq4LVzpO-3sAMYmSRbzflXEojBbzGo"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lERrJeS5EsEFO23zUP7W-7VkM1NXGHG08GEPzMZIFrO8b0sgSqawWLS4IBUbfFZ2XI_K9489r0ciBwjrXnQiAKGh69O6yl_-__IweO_BjoqV9DZuahvM5s5V0tHRtiILUYEJXvValTeOo1Ld"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lERArNCg1VPokjXDPoZlLyq42aOmjB1UVzSj4BYXqjjM7Bf6UJKa4WalnbBxEPMLHJxLQWzEAJwGB6PhJMCMOYHeiMqu8KkWIsCFowK2b3WFfOoH4i9X4JZ9j5FrRXPk09aLrMWtZtyxLT19"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lERi2NT7Alg9oEGUbU1H--DrQ8HRM-NFPsZ4_sYaT5hhULoRjzEkzPXJb5ckE-k6xDT9_gWujexOHT_XrR0je2NIUg_rTUiF07EaFY-C6I_tGur8LTU_EMSQbrB2WPqA9MaK3O8xfyRA2JUg""],""When"":""2025-8-20""},{""Name"":""Mrs James Singer"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKJv-PjporCT_fo5VPA2tsiusGeUwsRonzyKwejms9b3Xy1Xg=s120-c-rp-mo-ba3-br100"",""Rating"":3,""Description"":""I gave a three stars because it was a nice place, but I can tell you that it was not a relaxing facial. It was very loud noisy and they had this music on like it was supposed to be relaxing but workers and there were yelling and screaming and laughing and also massage was supposed to be included and she rubbed my neck for about one and a half minute at the most. The owner was nice. She needs a little bit refining. And my skin felt tight After"",""Images"":null,""When"":""""},{""Name"":""Rosie"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLvHYuJ58Z4GNxUDsm_eb0cuiNlF6Xyj4ZuCJw8N34cioeJSQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I had Charlita wash and blow dry my hair with a head spa and it was absolutely perfect. I also had a facial and massage l, would recommend 10/10! Will be coming back!"",""Images"":null,""When"":""""},{""Name"":""Raymond Gaud"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXiJBPzQpmq7ViMDMoKN0RwYsJ7p4dzZH-OcNimMJxv_97C4gDG=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Awesome clinic, very professional, clean and ultra modern. I've been a repeat client for many treatments. Thank you Jarunee and Mia Lyn and staff, very happy customer me, see you again real soon!"",""Images"":null,""When"":""""},{""Name"":""Kacie Yianni"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocI85GnOZNcJszIM3R8PDJ2XdDPMEWvplELbbcfF2Asq_27j-w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Lovely massage, clean lovely spa and staff are very good would recommend"",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lEQazcwJemYtdGLkGa7EBNtn8G_LF_wjbkoX0XVnwBpd2sHel9vlneV09L9AgLJizOa9jMFQGoXv2bmlCehXbFn6J_W8wDhzg6_UgBEPzSlhzM0Q89pa-c67mPdpeujOw8qohsqxf9TC3ns""],""When"":""2025-9-18""},{""Name"":""Elise Eid"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKCrTooxF77zQTZqpZxjlrmd9Du9o8-OaFdAQkvamkvtDkyD60=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Best beauty salon ever in Phuket I’ve done mani and padi.\nAbout the clinic the staff are so friendly and kind I’ve done hifu \u0026 Juvelook"",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lER0eDvHveGXDtVd69zm2GwqxaYuJ09RBARi41WPvtTBW2naQJTY8camfr9lt_PbdSVapPEnyRb-5ea7UkBOMHbPSY93_wOzxAzoSwRu4qqD9e6cM4LsJ0vSJ5e2ZB3PmqkjzL2HP_FKTAeu""],""When"":""2025-8-25""}]",null,
3dbb5964-2280-4bb4-9aed-4ebd36cebef5,https://www.google.com/maps/place/Essence+of+Youth+Clinic/data=!4m7!3m6!1s0x30503bd19e0dbe09:0x921666c5045ec300!8m2!3d7.8918012!4d98.2992148!16s%2Fg%2F11vjby4cwq!19sChIJCb4NntE7UDARAMNeBMVmFpI?authuser=0&hl=en&rclk=1,Essence of Youth Clinic,Medical clinic,"Unit 1228, Essence of Youth Clinic, The Jungle zone in Jungceylon mall, 2nd floor, Pa Tong, Kathu District, Phuket 83150","{""Friday"":[""11 AM–10 PM""],""Monday"":[""11 AM–10 PM""],""Saturday"":[""11 AM–10 PM""],""Sunday"":[""11 AM–10 PM""],""Thursday"":[""11 AM–10 PM""],""Tuesday"":[""11 AM–10 PM""],""Wednesday"":[""11 AM–10 PM""]}",{},,082 735 5575,"V7RX+PM Pa Tong, Kathu District, Phuket",185,4.800000,"{""1"":9,""2"":1,""3"":0,""4"":5,""5"":170}",7.891801,98.299215,10526714175393022720,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL34SZ5yOoT7wTzwH7seHFu77FgPbRtrDCfkG2mhicgnsbp5FalL-LGmsZH-md2Q--LTZl8UZ9abDsJQ4qDYnzOpYfy999gJOL1TxP0NhGQ7bdnAid_RoQhpVUSQQruMQNqtL5T7pFyHrt=w408-h326-k-no,Asia/Bangkok,,0x30503bd19e0dbe09:0x921666c5045ec300,ChIJCb4NntE7UDARAMNeBMVmFpI,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL34SZ5yOoT7wTzwH7seHFu77FgPbRtrDCfkG2mhicgnsbp5FalL-LGmsZH-md2Q--LTZl8UZ9abDsJQ4qDYnzOpYfy999gJOL1TxP0NhGQ7bdnAid_RoQhpVUSQQruMQNqtL5T7pFyHrt=w372-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE67mvxP4iW7JZ_lQVG9tAHjXuY_uQNaF45HCWhqV99HG7g4GIMH9tFbRyeMBny-huTVDD2J0zDhQvkKE7jsDly_reEXnInNi0lkhYOPS3VVoUoxp11OZaIfdczqCpbTaHv7bw=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvDCWPbv1a2_k4oElQiyTp49Q5j4Zb6IOAMJ1egqquiyMTk2CGcP2qdINwI7TLBFfy2s8sCVCFfFZ9Dfa0zZ5_WS8CWhB_n9spEEa5giyEN__vZnTeVxG8Ps4ki_qUmf728R4m=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=raMla4CMudnyPgiQYB7Kfg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=62.22664\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""112099377018933245612"",""name"":""Essence of Youth Clinic (Owner)"",""link"":""https://www.google.com/maps/contrib/112099377018933245612""}","{""borough"":""Pa Tong"",""street"":""Unit 1228, The Jungle zone in Jungceylon mall, 2nd floor"",""city"":""Kathu District"",""postal_code"":""83150"",""state"":""Phuket"",""country"":""TH""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]","[{""Name"":""Sammie"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXbS136l7Za_wHXp0eBOgDcP60F4d8GYTmWHFHYvG7Fq1IvHw=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""Stumbled upon this amazing clinic at Jungceylon shopping mall. You can make a reservation through their number on WhatsApp, but they also do walk ins. I went with their “wink” IV drip,(Vitamin C, ALA, gluta)because my dull skin was in need of it!! It’s also exceptionally cheaper here than in the US. They offer a variety of beauty and health services at reasonable prices~"",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lETrjiwzKQhrCGq1GZhTqciGPQp8WYJd3JqCSdLyfw-6w9Q4AJ5bg4sYBjJ3H7KLgskT6iSQxwuKkaIo2YESccym2yktxUP7vr6WsRWm2COrQm48MCZFK58bnYyCf96T1Wn8h-Ri-j_5xEkx"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lERtpClZ0gEMQuDq3icBN1nZI-yWlyUdYAa0TeWGeOM4DOO431Ezqe8Kg9thuR8qxA1VFzQjoA_ROEORikdP19gxPTgr-qABWWmbJRUkNeOxqh0L-aO8jblEapkunhY0EB6_ml7_qy9RfULM""],""When"":""2025-11-6""},{""Name"":""Sahara Z"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJUaFOfMr1W7OeDOH4fphIfa3Y4wp8f7g4zr64_rMjVxXB0Fw=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""I went to the clinic for a service, but the owner kept interrupting, speaking rudely, and looking down on customers  acting like someone who only cares about money. The staff seemed confused and stressed, which was honestly sad to see.\nThis didn’t happen to me alone; other customers experienced the same.\nIf the clinic owner reads this, please change your attitude, facial expressions, and the way you talk. Everyone deserves respect  you’re not richer or more valuable than anyone else.\nI may look like a foreigner, but I understand Thai ka."",""Images"":null,""When"":""""},{""Name"":""Daniela Papagna"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocItpSeOssxJt0t2UgrU22lW8X5teGZ0K3fLikw7ZGgvhVVLlA=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""I went in today looking for some advice on what would be suitable for my face. I was taken care of the moment I walked in and they even done a tailored procedure suitable for my face. The results I can see straight away, and it will only get better as time passes. Thank you to the team for all their amazing efforts, from the staff to the doctor. Thank you so much. I never expected to be taken care of this much."",""Images"":null,""When"":""""},{""Name"":""Dana Qara"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIseqD8G-cLJO1_KYkEKvqNgEn2nlOUcM8w7kd-9t2akT4q2w=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""The worst waxing ever! Their prices are ridiculously high, and they know nothing about waxing techniques. They pull the paper upwards painfully, and their excuse is, \""My skin is thin\"" I've been getting this done for 15 years, and this has never happened to me before. The bed doesn't work and moves downwards every minute. I got blue spots on my skin, and I have an event tomorrow. There are so many spots where the hair wasn't removed. I had to stop and not complete the service. If your service is bad and you see it with your own eyes, you shouldn't make excuses. The customer is always right."",""Images"":null,""When"":""""},{""Name"":""Polina Kovaleva"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV0mNvvg5ps0e_zFXQfVts8T1cd_WEKVunuD1cgNnynUeDnHhdWnQ=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""An outstanding experience from start to finish. My entire family received IV fluid services, and we were genuinely impressed. The staff was incredibly attentive, the pricing was very reasonable, and every detail exceeded our expectations. We couldn’t be happier! Would definitely come back."",""Images"":null,""When"":""""},{""Name"":""Natalie Garbutt"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLIHNo-JoqXRV3a2h_CiKNhxE7GvASW8Wxu3Q0czwdjIFs66w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Had the best experience at Essence of Youth today. I had NAD IV drip, radio frequency facial and JuveLook. So happy with my immediate results and the team were so lovely and helpful.\nThank you ladies, I will be back."",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lERGRRyxmf96wLl4iv7XUtl1dNSY8uVjGwu3xPBzR5d598DsTKFRvKyvSCBFdxdKmTW30aj1zs9PpYkvPA4G4Zm4DM2goki5ScjwNYFnS5nZFsYXqMn2CwZtbeiaXDXVkJvaIt24zivWXcgk""],""When"":""2025-11-6""},{""Name"":""Crystal Tuan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIxLcPM72dL2ZR_sWyYDlwXm2HSJXzWhP004-3vbl9s3uQQvQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Clean and beautiful clinic. The doctor and staff are very friendly. I had Botox and fillers here and love the results. Thank you!"",""Images"":null,""When"":""""},{""Name"":""Clare Gawler"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJVWcDCh_Y0fzQu8ICnOd2RNYtL1DVc6RlBUxplTDuR45FTMQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I came in for cool sculpting and Jasmine was fabulous at getting it all booked in. Eive was in charge of the procedure with the help of Jasmine. They checked I was okay multiple times during the procedure. Thank you for your great service. I will have to update the review with the results in the future."",""Images"":null,""When"":""""}]",null,
